rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
98,손오공,SEVENTEEN,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,300348183.0,views,,,300348183,84.77625010409682,,,,https://www.youtube.com/watch?v=-GQg25oP0S4,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""-GQg25oP0S4"",""youtube_channel_id"":""UC3IZKseVpdzPSBaWxBxundA"",""youtube_channel_title"":""HYBE LABELS"",""youtube_original_title"":""SEVENTEEN (세븐틴) '손오공' Official MV"",""youtube_discovery_query"":""K-pop official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""SEVENTEEN"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
99,러시안 룰렛 (Russian Roulette),Red Velvet,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,295376151.0,views,,,295376151,84.7037542844074,,,,https://www.youtube.com/watch?v=QslJYDX3o8s,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""QslJYDX3o8s"",""youtube_channel_id"":""UCEf_Bc-KVd7onSeifS3py9g"",""youtube_channel_title"":""SMTOWN"",""youtube_original_title"":""Red Velvet 레드벨벳 '러시안 룰렛 (Russian Roulette)' MV"",""youtube_discovery_query"":""K-pop girl group official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""Red Velvet"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
100,Super Shy,NewJeans,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,291533145.0,views,,,291533145,84.6468793922037,,,,https://www.youtube.com/watch?v=ArmDp-zijuc,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""ArmDp-zijuc"",""youtube_channel_id"":""UC3IZKseVpdzPSBaWxBxundA"",""youtube_channel_title"":""HYBE LABELS"",""youtube_original_title"":""NewJeans (뉴진스) 'Super Shy' Official MV"",""youtube_discovery_query"":""K-pop official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""NewJeans"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
101,Black Mamba,aespa,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,291310265.0,views,,,291310265,84.64355789772158,,,,https://www.youtube.com/watch?v=ZeerrnuLi5E,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""ZeerrnuLi5E"",""youtube_channel_id"":""UCEf_Bc-KVd7onSeifS3py9g"",""youtube_channel_title"":""SMTOWN"",""youtube_original_title"":""aespa 에스파 'Black Mamba' MV"",""youtube_discovery_query"":""K-pop boy group official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""aespa"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
102,BBIBBI(삐삐),IU,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,286367805.0,views,,,286367805,84.56924192188737,,,,https://www.youtube.com/watch?v=nM0xDI5R50E,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""nM0xDI5R50E"",""youtube_channel_id"":""UCweOkPb1wVVH0Q0Tlj4a5Pw"",""youtube_channel_title"":""1theK (원더케이)"",""youtube_original_title"":""[MV] IU(아이유) _ BBIBBI(삐삐)"",""youtube_discovery_query"":""K-pop soloist official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""IU"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
103,우리 사랑하지 말아요(LET'S NOT FALL IN LOVE),BIGBANG,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,284716988.0,views,,,284716988,84.54413382176179,,,,https://www.youtube.com/watch?v=9jTo6hTZmiQ,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""9jTo6hTZmiQ"",""youtube_channel_id"":""UCzw-C7fNfs018R1FzIKnlaA"",""youtube_channel_title"":""BIGBANG"",""youtube_original_title"":""BIGBANG - 우리 사랑하지 말아요(LET'S NOT FALL IN LOVE) M/V"",""youtube_discovery_query"":""K-pop viral official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""BIGBANG"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
104,Pretty Savage,BLACKPINK,[],THE ALBUM,10/2/2020,2020,"[""k-pop""]","[""und""]",,,,,,,youtube_views,284536285.0,views,,,284536285,173.27006861512447,3VTKwL1uS2JGotaJA4oXXB,,KRA402000133,https://gist.github.com/cooneycw/b4021d5d872ee4a07239f0ea25c23cd7,2026-07-26,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""kpop"",""youtube_view_threshold_strictly_greater_than"":100000000,""matched_source_genres"":[""k-pop""],""kpop_artist_verified"":true,""verified_kpop_artist"":""BLACKPINK"",""selection"":""catalog K-pop tag plus Korean ISRC, Korean source-country metadata, or Korean artist identity""}"
105,ANTIFRAGILE,LE SSERAFIM,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,282175862.0,views,,,282175862,84.5051986195472,,,,https://www.youtube.com/watch?v=pyf8cbqyfPs,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""pyf8cbqyfPs"",""youtube_channel_id"":""UC3IZKseVpdzPSBaWxBxundA"",""youtube_channel_title"":""HYBE LABELS"",""youtube_original_title"":""LE SSERAFIM (르세라핌) 'ANTIFRAGILE' OFFICIAL M/V"",""youtube_discovery_query"":""K-pop girl group official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""LE SSERAFIM"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
106,I GOT A BOY,Girls' Generation,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,279401737.0,views,,,279401737,84.46229103286618,,,,https://www.youtube.com/watch?v=wq7ftOZBy0E,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""wq7ftOZBy0E"",""youtube_channel_id"":""UCEf_Bc-KVd7onSeifS3py9g"",""youtube_channel_title"":""SMTOWN"",""youtube_original_title"":""Girls' Generation 소녀시대 'I GOT A BOY' MV"",""youtube_discovery_query"":""K-pop girl group official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""Girls' Generation"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
107,Stay Gold,BTS,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,275270824.0,views,,,275270824,84.39760184466563,,,,https://www.youtube.com/watch?v=9IHwqdz8Xhw,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""9IHwqdz8Xhw"",""youtube_channel_id"":""UC3IZKseVpdzPSBaWxBxundA"",""youtube_channel_title"":""HYBE LABELS"",""youtube_original_title"":""BTS (방탄소년단) 'Stay Gold' Official MV"",""youtube_discovery_query"":""K-pop viral official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""BTS"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
108,ICY,ITZY,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,274128318.0,views,,,274128318,84.37953902924191,,,,https://www.youtube.com/watch?v=zndvqTc4P9I,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""zndvqTc4P9I"",""youtube_channel_id"":""UCaO6TYtlC8U5ttz62hTrZgg"",""youtube_channel_title"":""JYP Entertainment"",""youtube_original_title"":""ITZY \""ICY\"" M/V @ITZY"",""youtube_discovery_query"":""\""ITZY\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""ITZY"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
109,WA DA DA,Kep1er,[],FIRST IMPACT,1/3/2022,2022,"[""k-pop""]","[""und""]",,,,,,,youtube_views,272201730.0,views,,,272201730,167.74008849784505,4gdiCHNbwugojBqr5Jt3pq,,KRA492101456,https://gist.github.com/cooneycw/b4021d5d872ee4a07239f0ea25c23cd7,2026-07-26,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""kpop"",""youtube_view_threshold_strictly_greater_than"":100000000,""matched_source_genres"":[""k-pop""],""kpop_artist_verified"":true,""verified_kpop_artist"":""Kep1er"",""selection"":""catalog K-pop tag plus Korean ISRC, Korean source-country metadata, or Korean artist identity""}"
110,HOT,SEVENTEEN,[],SEVENTEEN 4th Album 'Face the Sun',5/27/2022,2022,"[""k-pop""]","[""und""]",,,,,,,youtube_views,270821476.0,views,,,270821476,170.73557906889934,6I2tqFhk8tq69iursYxuxd,,USA2P2146867,https://gist.github.com/cooneycw/b4021d5d872ee4a07239f0ea25c23cd7,2026-07-26,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""kpop"",""youtube_view_threshold_strictly_greater_than"":100000000,""matched_source_genres"":[""k-pop""],""kpop_artist_verified"":true,""verified_kpop_artist"":""SEVENTEEN"",""selection"":""catalog K-pop tag plus Korean ISRC, Korean source-country metadata, or Korean artist identity""}"
111,Make It Right (feat. Lauv),BTS,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,270800681.0,views,,,270800681,84.32649753766665,,,,https://www.youtube.com/watch?v=eXBu09fwe3I,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""eXBu09fwe3I"",""youtube_channel_id"":""UC3IZKseVpdzPSBaWxBxundA"",""youtube_channel_title"":""HYBE LABELS"",""youtube_original_title"":""BTS (방탄소년단) 'Make It Right (feat. Lauv)' Official MV"",""youtube_discovery_query"":""\""BTS\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""BTS"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
112,Just One Day(하루만),BTS,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,270109218.0,views,,,270109218,84.315394071882,,,,https://www.youtube.com/watch?v=DTcKkcyS410,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""DTcKkcyS410"",""youtube_channel_id"":""UCweOkPb1wVVH0Q0Tlj4a5Pw"",""youtube_channel_title"":""1theK (원더케이)"",""youtube_original_title"":""[MV] BTS(방탄소년단) _ Just One Day(하루만)"",""youtube_discovery_query"":""K-pop 2010s official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""BTS"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
113,Girls,aespa,[],Girls - The 2nd Mini Album,7/8/2022,2022,"[""k-pop""]","[""und""]",,,,,,,youtube_views,267348363.0,views,,,267348363,167.343861975066,2WTHLEVjfefbGoW7F3dXIg,,KRA302200097,https://gist.github.com/cooneycw/b4021d5d872ee4a07239f0ea25c23cd7,2026-07-26,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""kpop"",""youtube_view_threshold_strictly_greater_than"":100000000,""matched_source_genres"":[""k-pop""],""kpop_artist_verified"":true,""verified_kpop_artist"":""aespa"",""selection"":""catalog K-pop tag plus Korean ISRC, Korean source-country metadata, or Korean artist identity""}"
114,마.피.아. In the morning,ITZY,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,265144099.0,views,,,265144099,84.23481967619199,,,,https://www.youtube.com/watch?v=_ysomCGaZLw,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""_ysomCGaZLw"",""youtube_channel_id"":""UCaO6TYtlC8U5ttz62hTrZgg"",""youtube_channel_title"":""JYP Entertainment"",""youtube_original_title"":""ITZY \""마.피.아. In the morning\"" M/V @ITZY"",""youtube_discovery_query"":""\""aespa\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""ITZY"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
115,Yet To Come,BTS,[],Proof,6/10/2022,2022,"[""pop"",""k-pop""]","[""und""]",,,,,,,youtube_views,264915434.0,views,,,264915434,174.6327255359284,10SRMwb9EuVS1K9rYsBfHQ,,USA2P2226300,https://gist.github.com/cooneycw/b4021d5d872ee4a07239f0ea25c23cd7,2026-07-26,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""kpop"",""youtube_view_threshold_strictly_greater_than"":100000000,""matched_source_genres"":[""pop"",""k-pop""],""kpop_artist_verified"":true,""verified_kpop_artist"":""BTS"",""selection"":""catalog K-pop tag plus Korean ISRC, Korean source-country metadata, or Korean artist identity""}"
116,SNEAKERS,ITZY,[],CHECKMATE,7/15/2022,2022,"[""k-pop""]","[""und""]",,,,,,,youtube_views,259567120.0,views,,,259567120,166.43831604755184,2WoluqyWzsgRmFCeHeGlnm,,US5TA2200033,https://gist.github.com/cooneycw/b4021d5d872ee4a07239f0ea25c23cd7,2026-07-26,Category membership comes from source genre/metadata tags; popularity evidence is preserved.,"{""culture_category"":""kpop"",""youtube_view_threshold_strictly_greater_than"":100000000,""matched_source_genres"":[""k-pop""],""kpop_artist_verified"":true,""verified_kpop_artist"":""ITZY"",""selection"":""catalog K-pop tag plus Korean ISRC, Korean source-country metadata, or Korean artist identity""}"
117,피카부 (Peek-A-Boo),Red Velvet,[],,,,"[""k-pop""]","[""und""]",,,,,,,youtube_views,258464415.0,views,,,258464415,84.12400760201324,,,,https://www.youtube.com/watch?v=6uJf2IT2Zh8,2026-07-26,"Discovered with the official YouTube Data API and retained only when the parsed artist matches a catalog-verified K-pop artist and the upload has official-MV, official-label, or artist-channel evidence.","{""culture_category"":""kpop"",""youtube_video_id"":""6uJf2IT2Zh8"",""youtube_channel_id"":""UCEf_Bc-KVd7onSeifS3py9g"",""youtube_channel_title"":""SMTOWN"",""youtube_original_title"":""Red Velvet 레드벨벳 '피카부 (Peek-A-Boo)' MV"",""youtube_discovery_query"":""\""TWICE\"" official MV"",""youtube_view_threshold_strictly_greater_than"":100000000,""kpop_artist_verified"":true,""verified_kpop_artist"":""Red Velvet"",""selection"":""official YouTube API discovery restricted to verified K-pop artists""}"
